id,timestamp,voteUrl,bill,billDescription,billUrl,amendment,amendmentUrl,question,vote,result
[H]-910,2026-03-09T14:32:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26786,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 81, Part 1A",Yea,Passed
[H]-911,2026-03-09T14:33:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26787,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 82, Part 1A",Yea,Passed
[H]-912,2026-03-09T14:34:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26789,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 83, Part 1A",Yea,Passed
[H]-913,2026-03-09T14:35:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26790,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 84, Part 1A",Yea,Passed
[H]-914,2026-03-09T14:36:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26791,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 85, Part 1A",Yea,Passed
[H]-915,2026-03-09T14:37:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26792,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 86, Part 1A",Yea,Passed
[H]-916,2026-03-09T14:39:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26793,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 87, Part 1A",Yea,Passed
[H]-917,2026-03-09T14:39:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26794,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 91A, Part 1A",Yea,Passed
[H]-918,2026-03-09T14:40:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26795,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 91B, Part 1A",Yea,Passed
[H]-919,2026-03-09T14:41:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26796,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 91C, Part 1A",Yea,Passed
[H]-920,2026-03-09T14:42:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26797,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 91D, Part 1A",Yea,Passed
[H]-921,2026-03-09T14:43:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26798,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 91E, Part 1A",Yea,Passed
[H]-922,2026-03-09T14:44:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26799,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 92A, Part 1A",N/V,Passed
[H]-923,2026-03-09T14:45:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26800,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 92C, Part 1A",Yea,Passed
[H]-924,2026-03-09T14:46:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26801,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 92D, Part 1A",Yea,Passed
[H]-925,2026-03-09T14:47:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26802,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 94, Part 1A",Yea,Passed
[H]-926,2026-03-09T14:48:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26803,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 96, Part 1A",Yea,Passed
[H]-927,2026-03-09T14:49:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26804,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 97, Part 1A",Yea,Passed
[H]-928,2026-03-09T14:50:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26805,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 98, Part 1A",Yea,Passed
[H]-929,2026-03-09T14:51:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26806,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 99, Part 1A",Yea,Passed
[H]-930,2026-03-09T14:52:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26807,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 100, Part 1A",Yea,Passed
[H]-931,2026-03-09T14:53:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26808,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 101, Part 1A",Yea,Passed
[H]-932,2026-03-09T14:54:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26809,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 102, Part 1A",Yea,Passed
[H]-933,2026-03-09T14:55:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26810,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 103, Part 1A",Yea,Passed
[H]-934,2026-03-09T14:57:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26811,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 104, Part 1A",Yea,Passed
[H]-935,2026-03-09T14:58:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26812,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 106, Part 1A",Yea,Passed
[H]-936,2026-03-09T14:59:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26813,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 107, Part 1A",Yea,Passed
[H]-937,2026-03-09T15:00:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26814,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 108, Part 1A",Yea,Passed
[H]-938,2026-03-09T15:01:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26815,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 109, Part 1A",Yea,Passed
[H]-939,2026-03-09T15:02:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26816,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 110, Part 1A",Yea,Passed
[H]-940,2026-03-09T15:03:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26817,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 111, Part 1A",Yea,Passed
[H]-941,2026-03-09T15:04:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26818,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 112, Part 1A",Yea,Passed
[H]-942,2026-03-09T15:05:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26819,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 113, Part 1A",Yea,Passed
[H]-943,2026-03-09T15:15:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26910,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 1A, Part 1B",Yea,Passed
[H]-944,2026-03-09T15:28:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26821,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 3, Part 1B",Yea,Passed
[H]-946,2026-03-09T15:30:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26823,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 6, Part 1B",Yea,Passed
[H]-945,2026-03-09T15:30:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26822,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 5, Part 1B",Yea,Passed
[H]-947,2026-03-09T15:31:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26824,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 7, Part 1B",Yea,Passed
[H]-948,2026-03-09T15:33:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26825,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 8, Part 1B",Yea,Passed
[H]-949,2026-03-09T15:34:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26826,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 9, Part 1B",Yea,Passed
[H]-950,2026-03-09T15:35:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26827,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 10, Part 1B",Yea,Passed
[H]-951,2026-03-09T15:36:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26828,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 11, Part 1B",Yea,Passed
[H]-952,2026-03-09T15:37:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26829,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 14, Part 1B",Yea,Passed
[H]-953,2026-03-09T15:39:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26830,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 20, Part 1B",Yea,Passed
[H]-954,2026-03-09T15:40:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26831,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 23, Part 1B",Yea,Passed
[H]-955,2026-03-09T15:41:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26832,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 26, Part 1B",Yea,Passed
[H]-956,2026-03-09T15:42:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26833,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 28, Part 1B",Yea,Passed
[H]-957,2026-03-09T15:43:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26834,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 29, Part 1B",Yea,Passed
[H]-958,2026-03-09T15:44:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26835,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 30, Part 1B",Yea,Passed
[H]-959,2026-03-09T15:45:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26836,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 31, Part 1B",Yea,Passed
[H]-960,2026-03-09T15:46:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26837,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 32, Part 1B",Yea,Passed
[H]-961,2026-03-09T15:47:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26838,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 34, Part 1B",Yea,Passed
[H]-962,2026-03-09T15:49:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26839,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 39, Part 1B",Yea,Passed
[H]-963,2026-03-09T15:50:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26840,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 40, Part 1B",Yea,Passed
[H]-964,2026-03-09T15:51:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26841,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 41, Part 1B",Yea,Passed
[H]-966,2026-03-09T15:52:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26843,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 43, Part 1B",Yea,Passed
[H]-965,2026-03-09T15:52:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26842,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 42, Part 1B",Yea,Passed
[H]-968,2026-03-09T15:54:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26845,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 45, Part 1B",Yea,Passed
[H]-967,2026-03-09T15:54:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26844,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 44, Part 1B",Yea,Passed
[H]-969,2026-03-09T15:55:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26846,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 47, Part 1B",Yea,Passed
[H]-970,2026-03-09T15:56:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26847,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 49, Part 1B",Yea,Passed
[H]-971,2026-03-09T15:57:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26848,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 50, Part 1B",Yea,Passed
[H]-972,2026-03-09T15:58:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26849,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 52, Part 1B",Yea,Passed
[H]-973,2026-03-09T15:59:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26850,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 53, Part 1B",Yea,Passed
[H]-974,2026-03-09T16:00:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26851,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 54, Part 1B",Yea,Passed
[H]-975,2026-03-09T16:01:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26852,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 58, Part 1B",Yea,Passed
[H]-976,2026-03-09T16:02:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26853,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 60, Part 1B",Yea,Passed
[H]-977,2026-03-09T16:03:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26854,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 61, Part 1B",Yea,Passed
[H]-978,2026-03-09T16:04:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26855,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 62, Part 1B",Yea,Passed
[H]-980,2026-03-09T16:05:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26857,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 64, Part 1B",Yea,Passed
[H]-979,2026-03-09T16:05:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26856,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 63, Part 1B",Yea,Passed
[H]-981,2026-03-09T16:06:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26858,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 65, Part 1B",Yea,Passed
[H]-982,2026-03-09T16:08:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26859,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 66, Part 1B",Yea,Passed
[H]-983,2026-03-09T16:08:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26860,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 67, Part 1B",Yea,Passed
[H]-984,2026-03-09T16:10:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26861,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 71, Part 1B",Yea,Passed
[H]-985,2026-03-09T16:11:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26862,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 73, Part 1B",Yea,Passed
[H]-986,2026-03-09T16:12:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26863,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 74, Part 1B",Yea,Passed
[H]-987,2026-03-09T16:13:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26864,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 75, Part 1B",Yea,Passed
[H]-989,2026-03-09T16:15:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26866,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 79, Part 1B",Yea,Passed
[H]-988,2026-03-09T16:15:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26865,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 78, Part 1B",Yea,Passed
[H]-990,2026-03-09T16:17:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26867,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 80, Part 1B",Yea,Passed
[H]-991,2026-03-09T16:18:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26868,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 81, Part 1B",Yea,Passed
[H]-992,2026-03-09T16:19:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26870,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 83, Part 1B",Yea,Passed
[H]-993,2026-03-09T16:20:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26871,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 85, Part 1B",Yea,Passed
[H]-995,2026-03-09T16:21:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26873,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 87, Part 1B",Yea,Passed
[H]-994,2026-03-09T16:21:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26872,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 86, Part 1B",Yea,Passed
[H]-996,2026-03-09T16:22:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26874,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 88, Part 1B",Yea,Passed
[H]-997,2026-03-09T16:24:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26875,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 91, Part 1B",Yea,Passed
[H]-998,2026-03-09T16:25:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26876,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 92, Part 1B",Yea,Passed
[H]-999,2026-03-09T16:26:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26877,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 93, Part 1B",Yea,Passed
[H]-1000,2026-03-09T16:28:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26878,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 94, Part 1B",Yea,Passed
[H]-1001,2026-03-09T16:28:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26879,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 96, Part 1B",Yea,Passed
[H]-1002,2026-03-09T16:29:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26880,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 97, Part 1B",Yea,Passed
[H]-1003,2026-03-09T16:30:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26881,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 98, Part 1B",Yea,Passed
[H]-1004,2026-03-09T16:31:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26882,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 99, Part 1B",Yea,Passed
[H]-1005,2026-03-09T16:32:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26883,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 100, Part 1B",Yea,Passed
[H]-1006,2026-03-09T16:33:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26884,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 101, Part 1B",Yea,Passed
[H]-1007,2026-03-09T16:34:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26885,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 103, Part 1B",Yea,Passed
[H]-1008,2026-03-09T16:35:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26886,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 104, Part 1B",Yea,Passed
[H]-1009,2026-03-09T16:36:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26887,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 106, Part 1B",Yea,Passed
[H]-1010,2026-03-09T16:38:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26888,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 109, Part 1B",Yea,Passed
[H]-1011,2026-03-09T16:39:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26889,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 110, Part 1B",Yea,Passed
[H]-1012,2026-03-09T16:40:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26890,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 111, Part 1B",Yea,Passed
[H]-1013,2026-03-09T16:41:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26891,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 112, Part 1B",Yea,Passed
[H]-1014,2026-03-09T17:18:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26892,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 13, Part 1A",Yea,Passed
[H]-1015,2026-03-09T18:00:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26893,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 14, Part 1A",Yea,Passed
[H]-1016,2026-03-09T18:15:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26894,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 15, Part 1A",Yea,Passed
